861, Total Recall,43.129703, 1990-06-01,261317921,7.1
1911, The 13th Warrior,27.220157, 1999-08-27,61698899,6.4
49040, The Bourne Legacy,90.33681, 2012-08-08,276572938,6
415, Batman & Robin,50.073575, 1997-06-20,238207122,4.2
8871, How the Grinch Stole Christmas,45.419668, 2000-11-17,345141403,6.2
435, The Day After Tomorrow,41.380094, 2004-05-26,544272402,6.2
955, Mission: Impossible II,54.931334, 2000-05-24,546388105,5.9
2133, The Perfect Storm,25.752118, 2000-03-15,325756637,6.2
1979, Fantastic 4: Rise of the Silver Surfer,60.810723, 2007-06-13,289047763,5.4
87827, Life of Pi,51.328145, 2012-11-20,609016565,7.2
1250, Ghost Rider,46.834704, 2007-02-16,228738393,5.2
324668, Jason Bourne,62.641286, 2016-07-27,415484914,5.9
9471, Charlie's Angels: Full Throttle,33.616115, 2003-06-27,259175788,5.2
70981, Prometheus,68.889395, 2012-05-30,403170142,6.3
10996, Stuart Little 2,27.990284, 2002-07-19,169956806,5.4
68724, Elysium,67.33767, 2013-08-07,286140700,6.4
2789, The Chronicles of Riddick,27.835436, 2004-06-11,115772733,6.3
97020, RoboCop,66.757869, 2014-01-30,242688965,5.7
7459, Speed Racer,17.060695, 2008-05-09,93945766,5.7
42888, How Do You Know,11.137655, 2010-12-17,48668907,4.9
37834, Knight and Day,44.906918, 2010-06-15,261930431,5.9
75612, Oblivion,67.698004, 2013-04-10,286168572,6.4
1895, Star Wars: Episode III - Revenge of the Sith,44.108427, 2005-05-17,850000000,7.1
1894, Star Wars: Episode II - Attack of the Clones,43.987061, 2002-05-15,649398328,6.4
585,Monsters Inc.,106.815545, 2001-11-01,562816256,7.5
76170, The Wolverine,15.953444, 2013-07-23,415440673,6.3
1893, Star Wars: Episode I - The Phantom Menace,54.035265, 1999-05-19,924317558,6.3
49519, The Croods,64.183321, 2013-03-20,585178928,6.8
2395, Asterix at the Olympic Games,20.344364, 2008-01-13,132900000,5
12100, Windtalkers,18.714197, 2002-06-14,77628265,5.8
290595, The Huntsman: Winter's War,60.467984, 2016-04-06,164602163,6
98566, Teenage Mutant Ninja Turtles,143.350376, 2014-08-07,477200000,5.8
49047, Gravity,110.153618, 2013-09-27,716392705,7.3
9619, Dante's Peak,16.90444, 1997-02-07,178127760,5.7
308531, Teenage Mutant Ninja Turtles: Out of the Shadows,39.873791, 2016-06-01,245623848,5.8
166424, Fantastic Four,38.126095, 2015-08-05,167977596,4.4
1593, Night at the Museum,48.780039, 2006-10-20,574480841,6.3
254128, San Andreas,100.412364, 2015-05-27,470490832,6
714, Tomorrow Never Dies,42.887121, 1997-12-11,333011068,6
2024, The Patriot,23.657284, 2000-06-28,215294342,6.8
163, Ocean's Twelve,76.840712, 2004-12-09,362744280,6.4
787, Mr. & Mrs. Smith,44.635452, 2005-06-07,478207520,6.5
262500, Insurgent,103.718387, 2015-03-18,295238201,6.2
2567, The Aviator,45.616098, 2004-12-17,102000000,7
38745, Gulliver's Travels,22.845143, 2010-12-25,237382724,4.9
40805, The Green Hornet,31.703608, 2011-01-12,227817248,5.5
53182, 300: Rise of an Empire,71.510596, 2014-03-05,337580051,6.1
41513, The Smurfs,36.65422, 2011-07-29,563749323,5.5
13700, Home on the Range,19.625972, 2004-04-02,103951461,5.7
262504, Allegiant,86.105615, 2016-03-09,179246868,5.9
39254, Real Steel,37.195046, 2011-09-28,299268508,6.6
77931, The Smurfs 2,32.473628, 2013-07-30,347434178,5.5
1639, Speed 2: Cruise Control,23.336875, 1997-06-13,164508066,4.1
80274, Ender's Game,45.94834, 2013-10-23,125537191,6.6
1571, Live Free or Die Hard,48.93337, 2007-06-20,383531464,6.4
120, The Lord of the Rings: The Fellowship of the Ring,138.049577, 2001-12-18,871368364,8
10204, Around the World in 80 Days,22.643776, 2004-06-16,72178895,5.7
8489, Ali,18.866672, 2001-12-11,87713825,6.7
10588, The Cat in the Hat,18.251129, 2003-11-21,0,4.9
2048, I robot,95.914473, 2004-07-15,347234916,6.7
1495, Kingdom of Heaven,44.490453, 2005-05-03,211643158,6.6
10137, Stuart Little,30.475297, 1999-12-17,300135367,5.8
10198, The Princess and the Frog,62.479574, 2009-12-08,267045765,6.7
286217, The Martian,167.93287, 2015-09-30,630161890,7.6
1635, The Island,37.68056, 2005-07-20,162949164,6.5
24113, Town & Country,1.004579, 2001-04-27,10372291,3.7
9679, Gone in Sixty Seconds,52.995628, 2000-06-09,237202299,6.1
98, Gladiator,95.301296, 2000-05-01,457640427,7.9
180, Minority Report,65.948959, 2002-06-20,358372926,7.1
672, Harry Potter and the Chamber of Secrets,132.397737, 2002-11-13,876688482,7.4
36557, Casino Royale,88.935165, 2006-11-14,599045960,7.3
869, Planet of the Apes,51.188633, 2001-07-25,362211740,5.6
280, Terminator 2: Judgment Day,101.74155, 1991-07-01,520000000,7.7
11322, Public Enemies,33.691694, 2009-07-01,214104620,6.5
4982, American Gangster,42.361215, 2007-11-02,266465037,7.4
36955, True Lies,38.729418, 1994-07-14,378882411,6.8
18487, The Taking of Pelham 1 2 3,40.597856, 2009-06-11,150166126,6.2
39451, Little Fockers,32.389353, 2010-12-21,310650585,5.4
27581, The Other Guys,24.399642, 2010-08-06,170432927,6.1
9268, Eraser,24.507987, 1996-06-21,242295562,5.6
68718, Django Unchained,82.121691, 2012-12-25,425368238,7.8
10545, The Hunchback of Notre Dame,46.727941, 1996-06-21,100138851,6.8
11688, The Emperor's New Groove,51.113717, 2000-12-09,169327687,7.2
76163, The Expendables 2,53.732892, 2012-08-08,312573423,6.1
2059, National Treasure,58.849256, 2004-11-19,347451894,6.4
2486, Eragon,30.863434, 2006-12-14,249288105,4.9
16523, Where the Wild Things Are,31.586215, 2009-10-16,100086793,6.4
116711, Epic,36.711378, 2013-05-15,268426634,6.4
37710, The Tourist,41.426678, 2010-12-08,278731369,6
9946, End of Days,20.652943, 1999-11-24,211989043,5.5
1372, Blood Diamond,52.792678, 2006-12-07,170877916,7.3
106646, The Wolf of Wall Street,95.007934, 2013-12-25,392000694,7.9
414, Batman Forever,48.205606, 1995-05-31,336529144,5.2
563, Starship Troopers,58.782359, 1997-11-06,121214377,6.7
83542, Cloud Atlas,73.872343, 2012-10-26,130482868,6.6
41216, Legend of the Guardians: The Owls of Ga'Hoole,37.321848, 2010-07-10,140073390,6.5
314, Catwoman,32.271938, 2004-07-22,82102379,4.2
184315, Hercules,76.842247, 2014-07-23,243400000,5.6
9016, Treasure Planet,38.924136, 2002-11-26,109578115,7.2
18162, Land of the Lost,19.38841, 2009-06-05,68688831,5.3
138103, The Expendables 3,61.025639, 2014-08-04,206172544,6.1
257088, Point Break,33.507289, 2015-12-03,133718711,5.5
10214, Son of the Mask,17.815595, 2005-02-18,0,3.6
205775, In the Heart of the Sea,50.767332, 2015-11-20,93820758,6.5
11692, The Adventures of Pluto Nash,12.092241, 2002-08-15,7103973,4.4
22972, Green Zone,30.254021, 2010-03-11,94882889,6.4
227973, The Peanuts Movie,34.308098, 2015-11-05,246233113,6.5
29193, The Spanish Prisoner,3.091077, 1997-09-08,13835130,7.1
1734, The Mummy Returns,41.862983, 2001-04-28,433013274,6
3131, Gangs of New York,46.160048, 2002-12-14,193772504,7.1
76758, The Flowers of War,12.516546, 2011-12-15,95311434,7.1
9408, Surf's Up,23.230851, 2007-06-08,149044513,5.9
9890, The Stepford Wives,19.224754, 2004-06-10,102000000,5.4
855, Black Hawk Down,44.455166, 2001-12-28,172989651,7.2
77953, The Campaign,16.460356, 2012-08-09,104907746,5.6
18, The Fifth Element,109.528572, 1997-05-07,263920180,7.3
37786, Sex and the City 2,18.325897, 2010-05-26,288347692,5.4
10501, The Road to El Dorado,37.054554, 2000-03-31,76432727,7
57800, Ice Age: Continental Drift,65.229868, 2012-06-26,877244782,6.2
150689, Cinderella,101.187052, 2015-03-12,543514353,6.7
7980, The Lovely Bones,29.257137, 2009-12-26,93525586,6.6
12, Finding Nemo,85.688789, 2003-05-30,940335536,7.6
122, The Lord of the Rings: The Return of the King,123.630332, 2003-12-01,1118888979,8.1
121, The Lord of the Rings: The Two Towers,106.914973, 2002-12-18,926287400,8
68737, Seventh Son,63.628459, 2014-12-12,114178613,5.2
1995, Lara Croft: Tomb Raider,41.498631, 2001-06-11,274703340,5.7
157353, Transcendence,58.991388, 2014-04-16,103039258,5.9
331, Jurassic Park III,1.859364, 2001-07-18,368780809,5.7
61791, Rise of the Planet of the Apes,138.433168, 2011-08-03,482860185,7
8204, The Spiderwick Chronicles,21.436682, 2008-02-14,162839667,6.3
47964, A Good Day to Die Hard,65.402595, 2013-02-06,304654182,5.2
10733, The Alamo,10.660441, 2004-04-07,25819961,5.8
9806, The Incredibles,77.817571, 2004-11-05,631442092,7.4
1408, Cutthroat Island,7.029308, 1995-12-22,10017322,5.7
32657, Percy Jackson & the Olympians: The Lightning Thief,61.121717, 2010-02-01,226497209,6
607, Men in Black,104.121555, 1997-07-02,589390539,6.9
863, Toy Story 2,73.575118, 1999-10-30,497366869,7.3
44048, Unstoppable,37.698465, 2010-11-04,167805466,6.3
5175, Rush Hour 2,35.814765, 2001-08-03,347325802,6.4
2655, What Lies Beneath,15.835672, 2000-07-21,155464351,6.3
22794, Cloudy with a Chance of Meatballs,46.781182, 2009-09-17,242988466,6.5
8355, Ice Age: Dawn of the Dinosaurs,69.457898, 2009-06-29,886686817,6.5
116745, The Secret Life of Walter Mitty,43.348022, 2013-12-18,188133322,7
4327, Charlie's Angels,40.20395, 2000-11-02,264105545,5.6
1422, The Departed,63.429157, 2006-10-05,289847354,7.9
10674, Mulan,67.427755, 1998-06-18,304320254,7.6
7446, Tropic Thunder,43.192048, 2008-08-09,188072649,6.5
65754, The Girl with the Dragon Tattoo,47.651083, 2011-12-14,232617430,7.2
1572, Die Hard: With a Vengeance,51.881077, 1995-05-19,366101666,6.9
10528, Sherlock Holmes,57.834787, 2009-12-23,524028679,7
271969, Ben-Hur,29.608322, 2016-08-17,94061311,5.3
10865, Atlantis: The Lost Empire,51.548589, 2001-06-02,186053725,6.7
258509, Alvin and the Chipmunks: The Road Chip,27.867368, 2015-12-17,233755553,5.8
2253, Valkyrie,38.832842, 2008-12-25,200276000,6.7
10661, You Don't Mess with the Zohan,40.597344, 2008-06-05,201596308,5.5
257344, Pixels,140.849495, 2015-07-16,243637091,5.6
644, A.I. Artificial Intelligence,34.035114, 2001-06-29,235926552,6.8
10756, The Haunted Mansion,16.302378, 2003-11-25,182290266,5.2
686, Contact,55.249434, 1997-07-11,171120329,7.2
9383, Hollow Man,28.200874, 2000-08-04,190213455,5.6
179, The Interpreter,18.69984, 2005-04-08,162944923,6.2
76285, Percy Jackson: Sea of Monsters,40.262261, 2013-08-07,174578751,5.9
1996, Lara Croft Tomb Raider: The Cradle of Life,56.811056, 2003-07-21,156505388,5.5
291805, Now You See Me 2,51.535701, 2016-06-02,334901337,6.7
10003, The Saint,20.913852, 1997-04-03,118063304,5.9
1535, Spy Game,27.166757, 2001-11-18,143049560,6.8
2067, Mission to Mars,16.058284, 2000-03-10,60874615,5.7
46195, Rio,46.200042, 2011-04-03,484635760,6.5
2277, Bicentennial Man,24.939295, 1999-12-17,93700000,6.9
10357, Volcano,19.836124, 1997-04-25,0,5.2
4477, The Devil's Own,15.350451, 1997-03-12,140807547,5.9
8665, K-19: The Widowmaker,15.625949, 2002-07-19,35168966,6.1
9387, Conan the Barbarian,31.802807, 1982-04-02,79114085,6.6
921, Cinderella Man,24.100863, 2005-06-02,108539911,7.3
49852, The Nutcracker: The Untold Story,3.593349, 2010-11-24,16178959,5.4
4464, Seabiscuit,14.824166, 2003-07-22,148336445,6.7
664, Twister,32.079995, 1996-05-10,494471524,6.1
8358, Cast Away,57.739713, 2000-12-22,429632142,7.5
9836, Happy Feet,37.272385, 2006-11-16,384335608,5.9
2502, The Bourne Supremacy,53.213931, 2004-07-23,288500217,7.2
9772, Air Force One,36.38795, 1997-07-25,315156409,6.2
161, Ocean's Eleven,60.929352, 2001-12-07,450717150,7.2
52451, The Three Musketeers,36.605246, 2011-08-31,132274484,5.6
76492, Hotel Transylvania,56.257411, 2012-09-20,358375603,6.8
4523, Enchanted,29.21998, 2007-11-20,340487652,6.6
59961, Safe House,34.773106, 2012-02-09,208076205,6.3
10481, 102 Dalmatians,9.895061, 2000-10-07,183611771,5.1
59108, Tower Heist,36.743324, 2011-11-02,152930623,5.8
1581, The Holiday,44.967453, 2006-12-08,194168700,6.7
9798, Enemy of the State,41.207568, 1998-11-20,250649836,6.7
22897, It's Complicated,16.479851, 2009-12-23,219103655,6.2
298, Ocean's Thirteen,42.069993, 2007-06-07,311312624,6.5
7484, Open Season,26.61951, 2006-09-29,197309027,6.1
157350, Divergent,80.316463, 2014-03-14,288747895,6.9
853, Enemy at the Gates,41.273567, 2001-03-13,96976270,7.2
10159, The Rundown,24.107835, 2003-09-26,80916492,6.4
9593, Last Action Hero,32.044191, 1993-06-18,137298489,6.1
1904, Memoirs of a Geisha,16.595874, 2005-12-06,162242962,7.3
9615, The Fast and the Furious: Tokyo Drift,8.282876, 2006-06-03,158468292,6.1
51052, Arthur Christmas,19.83683, 2011-02-22,0,6.7
297, Meet Joe Black,36.069611, 1998-11-12,142940100,6.9
9884, Collateral Damage,18.827753, 2002-02-06,78382433,5.5
16858, All That Jazz,5.159407, 1979-12-20,37823676,7.3
62764, Mirror Mirror,48.126297, 2012-03-15,183018522,5.5
22538, Scott Pilgrim vs. the World,38.885195, 2010-07-27,47664559,7.2
9341, The Core,29.211255, 2003-03-28,74208267,5.4
12107, Nutty Professor II: The Klumps,17.783361, 2000-07-27,123307945,4.7
9637, Scooby-Doo,31.435539, 2002-06-14,275650703,5.4
49049, Dredd,57.673932, 2012-09-07,41037742,6.6
9339, Click,41.176631, 2006-06-22,237681299,6
16281, Creepshow,13.661289, 1982-11-12,21028755,6.7
